==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-1-control-plane ====
I1221 04:31:19.239168       1 shared_informer.go:255] Waiting for caches to sync for disruption
I1221 04:31:19.289690       1 controllermanager.go:603] Started "csrapproving"
I1221 04:31:19.289734       1 certificate_controller.go:112] Starting certificate controller "csrapproving"
I1221 04:31:19.290750       1 shared_informer.go:255] Waiting for caches to sync for certificate-csrapproving
I1221 04:31:19.292415       1 shared_informer.go:255] Waiting for caches to sync for resource quota
W1221 04:31:19.299875       1 actual_state_of_world.go:541] Failed to update statusUpdateNeeded field in actual state of world: Failed to set statusUpdateNeeded to needed true, because nodeName="kind-1-control-plane" does not exist
I1221 04:31:19.307773       1 shared_informer.go:262] Caches are synced for cronjob
I1221 04:31:19.313299       1 shared_informer.go:262] Caches are synced for TTL after finished
I1221 04:31:19.317568       1 shared_informer.go:262] Caches are synced for expand
I1221 04:31:19.328492       1 shared_informer.go:255] Waiting for caches to sync for garbage collector
I1221 04:31:19.329497       1 shared_informer.go:262] Caches are synced for PV protection
I1221 04:31:19.329545       1 shared_informer.go:262] Caches are synced for job
I1221 04:31:19.329777       1 shared_informer.go:262] Caches are synced for PVC protection
I1221 04:31:19.330654       1 shared_informer.go:262] Caches are synced for stateful set
I1221 04:31:19.334043       1 shared_informer.go:262] Caches are synced for certificate-csrsigning-kubelet-client
I1221 04:31:19.334109       1 shared_informer.go:262] Caches are synced for certificate-csrsigning-kubelet-serving
I1221 04:31:19.334126       1 shared_informer.go:262] Caches are synced for certificate-csrsigning-kube-apiserver-client
I1221 04:31:19.336108       1 shared_informer.go:262] Caches are synced for certificate-csrsigning-legacy-unknown
I1221 04:31:19.339291       1 shared_informer.go:262] Caches are synced for disruption
I1221 04:31:19.340530       1 shared_informer.go:262] Caches are synced for endpoint_slice
I1221 04:31:19.341688       1 shared_informer.go:262] Caches are synced for TTL
I1221 04:31:19.355344       1 shared_informer.go:262] Caches are synced for ClusterRoleAggregator
I1221 04:31:19.356627       1 shared_informer.go:262] Caches are synced for endpoint
I1221 04:31:19.360155       1 shared_informer.go:262] Caches are synced for endpoint_slice_mirroring
I1221 04:31:19.362507       1 shared_informer.go:262] Caches are synced for GC
I1221 04:31:19.362713       1 shared_informer.go:262] Caches are synced for ReplicationController
I1221 04:31:19.372074       1 shared_informer.go:262] Caches are synced for daemon sets
I1221 04:31:19.388952       1 shared_informer.go:262] Caches are synced for ephemeral
I1221 04:31:19.390559       1 shared_informer.go:262] Caches are synced for HPA
I1221 04:31:19.391990       1 shared_informer.go:262] Caches are synced for service account
I1221 04:31:19.392519       1 shared_informer.go:262] Caches are synced for crt configmap
I1221 04:31:19.392584       1 shared_informer.go:262] Caches are synced for ReplicaSet
I1221 04:31:19.392668       1 shared_informer.go:262] Caches are synced for certificate-csrapproving
I1221 04:31:19.393061       1 shared_informer.go:262] Caches are synced for bootstrap_signer
I1221 04:31:19.397663       1 shared_informer.go:262] Caches are synced for node
I1221 04:31:19.397705       1 range_allocator.go:166] Starting range CIDR allocator
I1221 04:31:19.397710       1 shared_informer.go:255] Waiting for caches to sync for cidrallocator
I1221 04:31:19.397718       1 shared_informer.go:262] Caches are synced for cidrallocator
I1221 04:31:19.398007       1 shared_informer.go:262] Caches are synced for deployment
I1221 04:31:19.399501       1 shared_informer.go:262] Caches are synced for namespace
I1221 04:31:19.402144       1 shared_informer.go:262] Caches are synced for taint
I1221 04:31:19.402263       1 node_lifecycle_controller.go:1443] Initializing eviction metric for zone: 
W1221 04:31:19.402349       1 node_lifecycle_controller.go:1058] Missing timestamp for Node kind-1-control-plane. Assuming now as a timestamp.
I1221 04:31:19.402432       1 node_lifecycle_controller.go:1209] Controller detected that all Nodes are not-Ready. Entering master disruption mode.
I1221 04:31:19.402369       1 taint_manager.go:204] "Starting NoExecuteTaintManager"
I1221 04:31:19.402509       1 taint_manager.go:209] "Sending events to api server"
I1221 04:31:19.403335       1 event.go:294] "Event occurred" object="kind-1-control-plane" fieldPath="" kind="Node" apiVersion="v1" type="Normal" reason="RegisteredNode" message="Node kind-1-control-plane event: Registered Node kind-1-control-plane in Controller"
I1221 04:31:19.412356       1 range_allocator.go:367] Set node kind-1-control-plane PodCIDR to [10.244.0.0/24]
I1221 04:31:19.414723       1 event.go:294] "Event occurred" object="kube-system/kube-apiserver-kind-1-control-plane" fieldPath="" kind="Pod" apiVersion="v1" type="Warning" reason="NodeNotReady" message="Node is not ready"
I1221 04:31:19.414773       1 event.go:294] "Event occurred" object="kube-system/kube-scheduler-kind-1-control-plane" fieldPath="" kind="Pod" apiVersion="v1" type="Warning" reason="NodeNotReady" message="Node is not ready"
I1221 04:31:19.418648       1 event.go:294] "Event occurred" object="kube-system/etcd-kind-1-control-plane" fieldPath="" kind="Pod" apiVersion="v1" type="Warning" reason="NodeNotReady" message="Node is not ready"
I1221 04:31:19.419642       1 event.go:294] "Event occurred" object="kube-system/kube-controller-manager-kind-1-control-plane" fieldPath="" kind="Pod" apiVersion="v1" type="Warning" reason="NodeNotReady" message="Node is not ready"
I1221 04:31:19.449434       1 shared_informer.go:262] Caches are synced for attach detach
I1221 04:31:19.492619       1 shared_informer.go:262] Caches are synced for resource quota
I1221 04:31:19.511178       1 shared_informer.go:262] Caches are synced for persistent volume
I1221 04:31:19.512546       1 shared_informer.go:262] Caches are synced for resource quota
I1221 04:31:19.929208       1 shared_informer.go:262] Caches are synced for garbage collector
I1221 04:31:19.940818       1 shared_informer.go:262] Caches are synced for garbage collector
I1221 04:31:19.940890       1 garbagecollector.go:163] Garbage collector: all resource monitors have synced. Proceeding to collect garbage
I1221 04:31:20.006241       1 event.go:294] "Event occurred" object="kube-system/kube-proxy" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: kube-proxy-64gbk"
I1221 04:31:20.007298       1 event.go:294] "Event occurred" object="kube-system/kindnet" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: kindnet-qqgt9"
I1221 04:31:20.202735       1 event.go:294] "Event occurred" object="kube-system/coredns" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set coredns-565d847f94 to 2"
I1221 04:31:20.205503       1 event.go:294] "Event occurred" object="local-path-storage/local-path-provisioner" fieldPath="" kind="Deployment" apiVersion="apps/v1" type="Normal" reason="ScalingReplicaSet" message="Scaled up replica set local-path-provisioner-684f458cdd to 1"
I1221 04:31:20.304263       1 event.go:294] "Event occurred" object="kube-system/coredns-565d847f94" fieldPath="" kind="ReplicaSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: coredns-565d847f94-b5qdn"
